date,content,replyCount,retweetCount,likeCount,quoteCount,lang,sourceLabel,hashtags,user.verified,user.created,user.location
20/08/2021,Kalau Azmin Zuraida Adham Baba Radzi Jidin Rina Harun naik lagi jadi menteri rakyat malaysia ni dah boleh pegi minum racun,0,0,0,0,in,Twitter for iPhone,,FALSE,20/04/2012,
20/08/2021,rabani Tak bg peluang nak dpt kredibiliti guane Bg kat azmin zuraida masa PH memerintah buat apa Bg la Izzah MB selangor ke n ke Baru kita tau Tp peluang pon tak bg,0,0,0,0,in,Twitter for iPhone,,FALSE,06/02/2013,Malaysia 
20/08/2021,Jom tengok Kabinet baru Aku rasa ada lagi Azmin Kilang dan Zuraida Ardern,0,0,0,0,in,Twitter for iPhone,,FALSE,07/11/2009,Malaysia 
20/08/2021,Harap kabinet baru bebas azmin dan zuraida,1,2,3,1,in,Twitter for Android,,FALSE,20/06/2017,Malaysia
20/08/2021,only in Malaysia dimana kalah PRU pun masih boleh jadi PM,1,2,4,0,in,Twitter for iPhone,,FALSE,02/10/2012,
20/08/2021,redzuanNewsMPB Only in Malaysia ni org yg buat case naik jadi the person in charge of all in the country Rasa macam tgk netflix genre comedy,0,3,2,0,in,Twitter for iPad,,FALSE,27/11/2016,"Johor Bahru, Johor"
20/08/2021,Chewahhh Zuraida wants to go n whack Taliban n tell them to respect women in Afghanistan Fuyoh ho liao ho liao our MP GOOD LUCK ZURAIDA MAKE SURE YOU COME BACK IN ONE PIECE YEAH,0,65,216,0,in,Twitter Web App,,FALSE,30/05/2020,"313, Detroit"
20/08/2021,Jadi apa motif midin turun then replace dengan mail ni Macam main tukar ketua kelas je Lol Btw harap dia tukar lah menteri kesihatan tu jadi KJ Then kurang kan position menteri dengan timbalan menteri Rina zuraida noraini azmin adham letak position timbalan je paling kuat,30,31,175,7,en,Twitter Web App,,TRUE,02/04/2009,Kuala Lumpur
20/08/2021,KerajaanGagal Only in Malaysia failures are rewarded and promoted,0,0,0,0,in,Twitter for Android,,FALSE,22/03/2010,Kolumpo
20/08/2021,only in malaysia would we appoint the very man who caused the rising of COVID cases as our Prime Minister,0,0,1,0,en,Twitter for iPhone,['KerajaanGagal2'],FALSE,27/05/2009,
20/08/2021,Emm tak tahu nak kata apa Buktikan lh kepada rakyat anda mampu mengubah and mencorak cabinet dgn lebih baik Tolong jgn lantik menteri tak berguna i e AzminAli zuraida my rina harun amp sebangainya Ingt Malaysia adalah hak rakyat KerajaaanGagal Ismail Sabri buktikan kepada kami,0,21,27,0,en,Twitter Web App,,FALSE,01/08/2013,earth 
20/08/2021,malaysiakini IsmailSabri Najib Zahid Azmin amp Zuraida be like,0,0,1,0,in,Twitter for iPhone,['KerajaaanGagal'],FALSE,15/09/2017,
20/08/2021,Only in Malaysia politics the more failures caused by you the easier you for you to get promotion,0,0,0,0,in,Twitter for Android,,FALSE,19/02/2012,"Sandakan, Sabah"
20/08/2021,Kitols such as Azmin and Zuraida are to be blame for all the political turmoil in this country,0,1,1,0,en,Twitter for Android,,FALSE,16/02/2015,Bandar Baru Salak Tinggi
20/08/2021,ahmadzaimm IsmailSabri Only in Malaysia,0,0,0,0,en,Twitter for iPhone,,FALSE,15/07/2012,"Kepong, KL"
20/08/2021,Only in Malaysia you can get promoted to the highest level for rasict losing an election fail to do your job replace a failed government with another member from it dont even know that eating turtle eggs are illegal Oh my Malaysia a land of who not how,1,0,2,0,en,Twitter for iPhone,,FALSE,05/05/2009,
20/08/2021,kalau ada lagi nama rina zuraida dgn azmin dlm list kabinet kau memang sama je la bodo oh dgn pasir salak tu dgn geng pas lagi dgn semua incompetent money suckers then its the same as before,13,315,438,4,en,Twitter for iPhone,"['NotMyPM', 'KerajaaanGagal', 'LawanIntimidasi']",FALSE,22/07/2010,London
20/08/2021,the fact that the quoted tweet is a quote from zuraida my poor brain,0,0,0,0,in,Twitter for Android,,FALSE,27/09/2009,eunhae car
20/08/2021,UMNO is back Pushing myself to focus on GE instead of thinking the same people who we kicked out in last GE are back Only in Malaysia KerajaanGagal,0,0,0,0,en,Twitter Web App,,FALSE,31/01/2012,
20/08/2021,Recycle Reusue Only in Malaysia,0,0,0,0,en,Twitter for iPhone,['KerajaanGagal2'],FALSE,07/11/2014,"Putrajaya Federal Territory, M"
20/08/2021,Only in Malaysia we reward an MP with the Prime Minister job after failing as a minister in every way possible NotMyPM,0,0,1,0,en,Twitter for iPhone,,FALSE,27/11/2017,Earth la where else? 
20/08/2021,Adham is Back zuraida is back azmin is back,0,1,5,0,en,Twitter for Android,['NotMyPM'],FALSE,09/01/2011,Malaysia
20/08/2021,Our th PM will always be known as the minister who brought all his supporters in a bus to show he has the majority only in Malaysia,0,0,0,0,in,Twitter Web App,,FALSE,19/09/2014,"Selangor,Malaysia"
20/08/2021,ASolute malaysiakini IsmailSabri Probably will be the shortest serving prime minister not only in malaysia but also in the world,2,3,16,0,en,Twitter for iPhone,,FALSE,09/11/2015,"Bukit Jelutong, Shah Alam"
20/08/2021,HafizRayyan pittssuda patut tak perlu jadi camni atau next pru kalau geng zuraida kau menetek tu tak khianat Dabiklah dada selagi boleh ya,0,0,3,0,en,Twitter for Android,,FALSE,04/03/2019,Privacy
20/08/2021,kalau bapak dafi amek zuraida dgn azmin ali dan menteri PN sebelom ni memang aku dah give up dengan negara ni,0,0,3,0,in,Twitter for Android,,FALSE,12/08/2011,Malaysia
20/08/2021,mkini bm IsmailSabri MuhyiddinYassin Yang kalah pru jadi pm Only in Malaysia,2,2,1,0,in,Twitter for iPhone,,FALSE,14/09/2010,SEL - AOR
20/08/2021,Over petitions were against him to be a PM Only in Malaysia the political factors doesn t side the rakyat OnlyInMalaysia NotMyPM,2,0,32,0,in,Twitter for Android,,FALSE,29/01/2013,|°| |°| house
20/08/2021,Only in Malaysia hahaha terkuburnya demokrasi,12,510,659,11,en,Twitter for iPhone,"['OnlyInMalaysia', 'NotMyPM']",FALSE,22/07/2018,
20/08/2021,tolong la kabinet campuran dan takde azmin zuraida adham baba dan takiri,2,1,2,0,in,Twitter for iPhone,,FALSE,16/04/2010,Kuala Lumpur
20/08/2021,LagaCawan apa jawatan azmin dgn zuraida nanti,0,0,0,0,in,Twitter for Android,,FALSE,10/05/2012,
20/08/2021,Semoga ade jalan penyelesaian Pilih la org yg betul betul nak selamatkan Malaysia masuk kabinet Kalau ade Adham Azmin Zuraida Radzi boleh kubur jelah Umno Bersatu nanti,0,0,1,0,in,Twitter Web App,,FALSE,01/08/2009,Kuala Lumpur
20/08/2021,thevibesnews IsmailSabri Nanti Jemin Zuraida menteri apa,0,0,1,0,in,Twitter for Android,,FALSE,02/03/2012,
20/08/2021,Only in Malaysia that a convicted criminal can be PM Fuck this shit,0,0,0,0,in,Twitter Web App,,FALSE,14/10/2010,
20/08/2021,Only in Malaysia Failed menteri boleh jadi PM,0,0,0,0,en,Twitter for iPhone,,FALSE,31/05/2012,Aincrad
20/08/2021,I know it s happening but still there s no preparing oneself from seeing Azmin s face on the cabinet minister list again We all know it s going to happen Azmin will be there So will Zuraida And Rina And you know what even Mahiaddin Even him,0,1,0,0,in,Twitter Web App,,FALSE,11/01/2011,A galaxy away from Kangaq
20/08/2021,That means Zuraida Afif Azmin and etc are winning,0,0,1,0,en,Twitter for iPhone,,FALSE,18/05/2017,Malaysia
20/08/2021,Only in Malaysia can you regain power after losing an election Only in Malaysia where absolute failure of a man gets rewarded to the top job Only in Malaysia,0,0,0,0,en,Twitter for iPhone,,FALSE,20/03/2011,"Kajang, Selangor"
20/08/2021,Siapa haritu x sabar balas video bye zuraida Aaa siap di byebye kembalii,17,1126,1389,13,en,Twitter for iPhone,,FALSE,01/01/2016,"Kuala Lumpur, Malaysia"
20/08/2021,azmaredzal Bersedialah azmin dan zuraida kambek,0,0,0,0,in,Twitter for iPhone,,FALSE,10/02/2016,CDG-JED
20/08/2021,DSIS kalau dia pilih kabinet yang sama yang ada azmin zuraida aku boleh anggap kerajaan gagal,0,0,1,0,in,Twitter for iPhone,,FALSE,14/11/2014,
20/08/2021,Pelajari materi Legal English An Introduction di Online Course Hukumonline Materi disampaikan oleh Siti Zuraida S H LL M Pengajar STH Indonesia Jentera Kunjungi,0,0,0,0,in,Twitter for Android,,FALSE,03/02/2014,
20/08/2021,I hate ismail sabri but since dia dah rasmi as PM i hope he can get his shit together and bentuk kabinet yg competent No azmin zuraida takiyuddin adham baba waf and mana yg tak function NO AZMIN ALI And STOP MAIN TETAPKAN SOP ALSO STOP MAIN POLITIK UTAMAKAN RAKYAT,0,0,5,0,in,Hootsuite Inc.,,FALSE,22/03/2010,Jakarta
20/08/2021,fmtoday Afghanistan bolehlah ambil YB Zuraida ni kami tak nak,0,0,0,0,in,Twitter for Android,,FALSE,08/03/2016,
20/08/2021,fmtoday Well zuraida forgotten about her Pas counterpart,0,5,19,0,in,Twitter for Android,,FALSE,05/03/2017,
20/08/2021,pergi zuraida tiada siapa yg akan merindukan kehilangan hang,0,0,0,0,en,Twitter for Android,,FALSE,13/08/2021,
20/08/2021,If given the opportunity former housing and local government minister Zuraida Kamaruddin said she would be interested in making another trip to Afghanistan to guide the Taliban in promoting women s development and empowerment,0,0,0,0,in,Twitter for Android,,FALSE,07/04/2010,Malaysia
20/08/2021,Malaysians more than happy to crowdfund a way economy class ticket for zuraida my to go as long as she don t return,13,9,37,7,en,Twitter for iPhone,,FALSE,20/06/2018,Kuala Lumpur City
20/08/2021,fmtoday bodohnya zuraida ni kes adik bella kena dera pun kau tutup mata ko ni macam kuman kat seberang sungai kau nampak gajah depan mata kau buat buta elok kena pijak dek gajah tu bagi mampos,0,0,4,0,en,Twitter for Android,,FALSE,21/02/2007,mikeyip.com
20/08/2021,missmitzzy AzminAli zuraida my Me too Mayb the whole Country will fund for her to even travel in private jet way trip,0,0,2,0,in,Twitter for iPhone,,FALSE,03/11/2017,"Perak, Malaysia"
20/08/2021,A HxrrxzThest zuraida my Please don t stop her Let s give her a big send off,0,0,2,0,en,Twitter for iPhone,,FALSE,11/11/2010,Kuala Lumpur City
20/08/2021,zuraida my Boleh dah pindah sana jadi menteri kat sana Hari boleh sanitized jln raya,0,0,0,0,en,Twitter for Android,,FALSE,06/01/2016,
20/08/2021,diam je la zuraida ni kt malaysia pun takda buat apa lagi nak sembang hahaha,0,0,0,0,in,Twitter for Android,,FALSE,16/01/2012,kuala lumpur
20/08/2021,adikkeluangman belakang sikit tu dah ofis Zuraida kat tepi hahaha,0,1,0,0,in,Twitter for iPhone,,FALSE,21/09/2012,"Petaling Jaya, Selangor"
20/08/2021,Hujan tak di Ampang Zuraida wants to promote women s rights in Afghanistan,0,0,0,0,in,Twitter for iPhone,,FALSE,25/04/2011,Arcadia
20/08/2021,fmtoday Lawak lah kau sis zuraida my,8,0,17,0,in,Twitter Web App,,FALSE,10/01/2020,Malaysia
20/08/2021,Mintak aswaliaaa buat crowdfund untuk beli way tiket for acik Zuraida kita,0,0,0,0,in,Twitter for Android,,FALSE,09/11/2016,"Kuala Lumpur City, Kuala Lumpur Federal Territory"
20/08/2021,taqiyuddinbakir A HxrrxzThest zuraida my anjir hahahahaha,1,6,7,0,in,Twitter for iPhone,,FALSE,02/11/2010,
20/08/2021,I say let s send her there I will sponsor the ticket too For Azmin and her AzminAli zuraida my,0,0,1,0,tl,Twitter Web App,,FALSE,18/04/2018,"46.2044° N, 6.1432° E"
20/08/2021,A HxrrxzThest zuraida my that s what she s been doing no,1,0,3,0,en,Twitter Web App,,FALSE,12/05/2009,"Kuala Lumpur, Wilayah Persekut"
20/08/2021,zuraida my fully support you I can buy you a one way ticket there as well,1,0,1,0,en,Twitter Web App,,FALSE,11/03/2009,Selat Melaka
20/08/2021,A HxrrxzThest zuraida my Let her to go and ask them to keep her there No need to return,0,0,0,0,en,Twitter for iPhone,,FALSE,04/05/2009,L'Afrique
20/08/2021,fmtoday Zuraida trying to play on the sentiment of others to make herself seem relevant Macam yes tapi bukan,0,0,1,0,en,Twitter for Android,,FALSE,11/03/2011,Malaysia
20/08/2021,Hello Makcik zuraida my Clean up your own backyard first before you stick your nose into somebody else s business,0,0,1,0,en,Twitter for Android,,FALSE,21/12/2011,
20/08/2021,fmtoday send Zuraida there as Malaysia Envoy,4,3,11,0,en,Twitter for iPhone,,FALSE,01/01/2016,"Kuala Lumpur, Malaysia"
20/08/2021,shiafiku Biar je muka jahanam zuraida,0,0,0,0,en,Twitter for iPhone,,FALSE,31/01/2011,
20/08/2021,zuraida taknak sanitize afghanistan dari taliban ka,0,0,0,0,in,Twitter for Android,,FALSE,30/12/2020,"Klang, Selangor"
20/08/2021,bernamadotcom officialmosti KKMPutrajaya Only in malaysia Vaksin di sambut Stupid,0,3,13,0,in,Twitter for Android,,FALSE,27/10/2016,darul hangat
20/08/2021,Zuraida should first focus on her work here in Malaysia The country is still a mess and she is talking about other country which is not appropriate,0,0,1,0,in,Twitter Web App,,FALSE,27/07/2013,republic of johore
20/08/2021,YB Zuraida you can go to Afghanistan anytime Most welcome to go,0,0,0,0,en,TweetDeck,,FALSE,12/07/2009,"Kuala Lumpur, Malaysia"
20/08/2021,NewsBFM only in Malaysia every day recorded new cases,101,39,107,225,en,Twitter Web App,['FMTNews'],TRUE,05/01/2010,Malaysia
20/08/2021,Zuraida lah ni ajar,1,0,4,0,en,Twitter Web App,,FALSE,03/03/2013,
20/08/2021,hameem takterqyira Zuraida s bitch,0,0,0,0,in,Twitter for iPhone,,FALSE,23/07/2015,"Kuala Lumpur Federal Territory, Malaysia"
20/08/2021,DevinaET chandrarsrikant Thought it was only in Malaysia When did it enter India,0,0,5,0,en,Twitter for iPhone,,FALSE,02/08/2021,
20/08/2021,only in malaysia will you get accused of being a communist and a bible spreading christian missionary in the same sentence,0,0,0,0,en,Twitter for Android,,FALSE,22/04/2009,
20/08/2021,encikpena ziqkasya Harry mkini bm Okay hamzah tak ingt orng umno asal tapi azmin zuraida rina apa tu kan ph undi kan dan aku tak pernah pun kata Muhyiddin buat tu betul,0,0,0,0,en,Twitter Web App,,FALSE,13/06/2016,he/him
20/08/2021,Sbrna Tulah cukup dah kot Ampang ada Zuraida Tambah dia menari dekat situ pulak,0,0,0,0,in,Twitter for Android,,FALSE,18/12/2017,
20/08/2021,Aku tak tau la dia ni orang ampang ke tak kalau tak halu pulis ada orang rentas daerah tapi dah boleh join zuraida memalukan orang ampang,0,0,1,0,in,Twitter for iPhone,,FALSE,28/05/2013,Malaysia
20/08/2021,Only in Malaysia HarusGantiPresiden,0,0,1,0,in,Twitter for Android,,FALSE,11/01/2019,Ampang
20/08/2021,armanamin SanjeevanSS mcm ini la Apa pun PH gila kuasa Nenek Zuraida dan Gang AA support UMNO Kleptocrats bukan gila kuasa Hahahaha,0,0,0,0,en,Twitter for Android,['2021HarusGantiPresiden'],FALSE,08/11/2017,Malaysia
20/08/2021,Yes Only in malaysia,0,0,0,0,in,Twitter for Android,,FALSE,02/11/2010,"Sarawak, Malaysia"
20/08/2021,arfhartoe Jangan zuraida ambik sudah nak sembur bangunan,0,0,0,0,en,Twitter for Android,,FALSE,26/10/2020,
20/08/2021,nak pilih perdana menteri ni bukan diri dia seorang ada kredibiliti the whole team yang masuk kena tiptop kau nak azmin zuraida adham taki hudhud paling problem kau nak waf kalau ya taste kau memang barai,0,0,1,0,in,Twitter for Android,,FALSE,18/05/2011,seantaero dunia
20/08/2021,kesian bagi diri sendiri nampak bodoh geng Zuraida confirm,0,0,1,0,in,Twitter for Android,,FALSE,25/05/2012,Kuala Lumpur 
20/08/2021,Aku personally tak suka zuraida Dia macam ustazah kat sekolah Iykyk,0,0,0,0,in,Twitter for iPhone,,FALSE,21/12/2020,Malaysia
20/08/2021,zuraida my Tahniah YB Datuk,1,2,3,0,in,Twitter for iPhone,,FALSE,19/11/2012,Ipoh
20/08/2021,sicfallacy Ada sorg bomba tu koyak sedih Org kritik zuraida dia yg terasa Padahal kebanyakannya orang bangga dengan anggota bomba,0,0,0,0,in,Twitter for Android,,FALSE,22/03/2012,
20/08/2021,Svxxve Hahaha takpa aku buat tak nampak jer,0,0,4,0,in,Twitter for Android,,FALSE,05/03/2021,
20/08/2021,zuraida radzi Wehhh salah hantar hahaha okay boleh layan laaaa,0,0,0,0,in,Twitter for Android,,FALSE,20/03/2012,"Kedah, Malaysia"
20/08/2021,zuraida my The return of the IRON LADY soon,1,0,0,0,in,Twitter for Android,,FALSE,21/06/2015,
20/08/2021,Svxxve Function tak air dia edy Macam menarik,0,0,1,0,und,Twitter for Android,,FALSE,20/03/2012,"Kedah, Malaysia"
20/08/2021,Boomika Television Premiere Today at PM on AstroMalaysia Thangathirai Channel Only in Malaysia Sunday at PM on vijaytelevision India amp Other,1,0,0,0,in,Twitter for Android,,FALSE,20/03/2012,"Kedah, Malaysia"
20/08/2021,zaidibrahim Only in Malaysia they are not selecting merit but selecting idiots to be PM No different in Universities Blind leading the blind Aug,1,0,0,0,en,Twitter for Android,"['Boomika', 'AstroMalaysia']",FALSE,13/02/2020,
20/08/2021,CKReview thalapathyuyiru Only in malaysia What about other countries bro,0,0,2,0,en,Twitter for Android,,FALSE,23/03/2021,
20/08/2021,Zuraida who,1,0,0,0,en,Twitter for Android,,FALSE,04/08/2012,India
20/08/2021,arashizulkifli ziqkasya mkini bm Kenapa nk ambik azmin zuraida dan Muhyiddin semua tu Adakah mereka di buang dari Pakatan Harapan atau mereka membuang diri mereka dari Pakatan Harapan Isteri yg dicerai dgn isteri ikut jantan lain berbeza ye analog,0,0,0,0,en,Twitter for iPhone,,FALSE,03/09/2016,
20/08/2021,danialaysar dia dan zuraida perlu dihapuskan supaya ampang boleh maju ke depan,1,0,1,0,in,Twitter for Android,,FALSE,03/03/2019,Malaysia
20/08/2021,SedangDiMainkan RLRetro Azman Idris Zuraida,0,0,0,0,in,Twitter for iPhone,,FALSE,25/12/2012,"Kuala Lumpur, Malaysia"
20/08/2021,Only in Malaysia they are not selecting merit but selecting idiots to be PM No different in Universities Blind leading the blind Aug,0,0,0,0,tr,RL-Retro,['SedangDiMainkan'],FALSE,04/03/2015,"Kedah, Malaysia"
20/08/2021,ziqkasya mkini bm Kalau Ikut yang tu Jemin Muhyiddin Hamzah Zuraida Mahathir kembali semula,0,0,5,0,en,Twitter for Android,,FALSE,23/03/2021,
20/08/2021,steady warga zuraida,1,0,0,0,in,Twitter for Android,,FALSE,18/12/2017,
20/08/2021,Megat Sharizal jangan keliru rakyat Malaysia yg demand female leaders mcm contoh Kak Wan Hannah Yeoh Yeo Bee Yin Nurul Izzah bukan mcm Zuraida Lampir Rina Penyedut Lemak Noraini Tiktok amp Rafidah Ap Queen,0,0,1,0,en,Twitter for Android,,FALSE,31/05/2021,Lembah Keramat
20/08/2021,RexChapman Hey rex watch this Only in Malaysia we cosplays when go to get injection vaccines,0,0,1,0,in,Twitter for Android,,FALSE,27/12/2019,Estadio Santiago Bernabeu
20/08/2021,Racist but gonna be a PM Only in Malaysia,0,0,0,0,en,Twitter for iPhone,,FALSE,02/03/2021,
20/08/2021,kwlsktfsr Tak pasal YB Zuraida pon tarik diri dari kerusi Ampang sebab malu,0,0,0,0,en,Twitter for iPhone,,FALSE,19/05/2012,
20/08/2021,Awani Zuraida lg ok,0,0,0,0,in,Twitter for iPhone,,FALSE,22/09/2012,
20/08/2021,kat malaysia ada zuraida,0,0,0,0,in,Twitter for iPhone,,FALSE,24/04/2021,Kedahpenangperak
20/08/2021,zuraida my pi mamposlah hampa dgn PH DAP,1,0,1,0,in,Twitter for Android,,FALSE,19/03/2014,ezzul's
20/08/2021,Recycle balik Radzi Jidin Adham Baba Azmin Ali Rina Harun Zuraida amp so on,0,0,0,0,in,Twitter for Android,,FALSE,27/05/2020,
20/08/2021,Kahkahkah depan RNK lakkkk Babi baru semalam bangga ada banner lawan Zuraida,0,0,1,0,en,Twitter Web App,,FALSE,16/06/2021,
20/08/2021,macai zuraida ni celebrate awal sgt,0,1,0,0,in,Twitter for Android,,FALSE,29/09/2012,
20/08/2021,faizwahab Tu la stakat zuraida naik kali ni offer rumah mahal kat foreigner je aku nmpak,0,0,1,0,in,Twitter for Android,,FALSE,31/05/2021,Lembah Keramat
20/08/2021,zhafvlog Undang Terpakai untuk marhaen saja ye Only in Malaysia,0,0,0,0,in,Twitter for iPhone,,FALSE,23/06/2010,M A L A Y S I A 
20/08/2021,InjangNation Rakyat didedakkan dengan sentimen kemelayuan yang tinggi kecuali Zuraida Penderhaka,0,3,24,0,in,Twitter for Android,,FALSE,27/03/2009,"Kuala Lumpur, Wilayah Persekut"
20/08/2021,Tgk muka zuraida pun tahu bangang,0,0,3,0,in,Twitter for iPhone,,FALSE,16/04/2016,upm
20/08/2021,ape kate calon kan zuraida sekali mampos mampos,0,0,1,0,in,Twitter for Android,,FALSE,19/08/2020,"Petaling Jaya, Selangor"
20/08/2021,Making bad calls can potentially lead to a promotion Only in Malaysia,0,0,0,0,in,Twitter Web App,,FALSE,20/10/2009,Kuala Lumpur
20/08/2021,Megat Sharizal hafizisaari Di malaysia mungkin zuraida noraini azlina amp zaleha,0,0,0,0,en,Twitter for iPhone,,FALSE,15/12/2011,
20/08/2021,weechookeong Won t pay passengers but got money to buy other companies Only in Malaysia,3,4,44,0,in,Twitter for Android,,FALSE,12/05/2018,
20/08/2021,taqiuddin omar apriwhb pipizolamazolla pilofobhia amirulafique yidin zuraida azmin rina saifuddin sapa lagi,1,1,2,0,en,Twitter for Android,,FALSE,30/04/2012,
19/08/2021,Only in Malaysia I guess we police who looks like thugs from the pub that standard botak tepi with ekor and perut buncit Shouldn t there be a standard dress and grooming code for police here,1,0,0,0,in,Twitter for Android,,FALSE,01/04/2019,Malaysia
19/08/2021,KyaryHime Kah kah Bkn zuraida ke tpm,0,1,1,0,en,Twitter for Android,,FALSE,22/07/2008,Kuala Lumpur
19/08/2021,Only in Malaysia yg dipilih jadi PM kerana reputasi cemerlangnya cipta kegagalan demi kegagalan Dari Menteri Pertahanan ke Pengerusi MKN gagal urus SOP then naik pangkat as TPM masih gagal pelihara perlembagaan dan kini nak diangkat as PM,0,0,0,0,in,Twitter for Android,,FALSE,22/09/2020,
19/08/2021,zfzamir syfrsyz Lah mmg dlm PN semua umno xde org PH dlm tu menuduh org mmg seronok azmin ali org PH zuraida org PH blom tun M lagi tiba letak jawatan and create all these mess X suka umno normal la tapi nk tuduh umno punca segala problem nmpk sngt m,0,0,0,0,in,Twitter for Android,,FALSE,29/12/2014,"Selangor, Malaysia"
19/08/2021,fmtoday Malu apa bossku Doesn t the judge understand this Unseen in the world only in Malaysia,0,0,6,0,in,Twitter for Android,,FALSE,07/04/2020,Secret
19/08/2021,mafimalaysia abdulhadiawang MOHEOfficial drasyrafwajdi KeTSAMalaysia titm official kpkt gov zuraida my MyMOTAC NancyShukry kpdnhep AzalinaOthmanS KemPendidikan AzminAli MalaysiaMFA HishammuddinHO PerpaduanNegara Halimah,0,0,0,0,en,Twitter for iPhone,,FALSE,17/11/2012,"George Town, Pinang"
19/08/2021,This is insane Only in Malaysia LawanIntimidasi,1,0,0,0,und,Twitter for Android,,FALSE,19/12/2020,المدينة WILAYAH PERSEKUTUAN🌐
19/08/2021,covid cases are getting worst day by day still people are now allow to dine in but when it comes to mourning for the lives lost due to the pandemic it s suddenly a crime what did they do to deserve such treatment only in malaysia LAWAN,0,0,0,0,en,Twitter for iPhone,['LawanIntimidasi'],FALSE,15/12/2010,"Alor Setar, Kedah"
19/08/2021,lynfunkstar kak ellie elliesyasaffiya zuraida ni bukan yang datang graduatiom korang ke,1,1,6,0,en,Twitter for iPhone,['LAWAN'],FALSE,22/08/2015,Malaysia
19/08/2021,zuraida my dah bentuk kerajaan balik ker Yb kahkahkah PNkhianat,1,0,1,0,in,Twitter for Android,,FALSE,05/12/2018,"Johor Bahru, Johor"
19/08/2021,Only in Malaysia which might happen in few hours lost the election but still be the government shame,0,0,0,0,in,Twitter for iPhone,['PNkhianat'],FALSE,27/04/2012,"Kuala Lumpur City, Kuala Lumpu"
19/08/2021,Firdausi Fauzi hazmijo Only in malaysia dh cuba yang terbaik,0,8,21,1,en,Twitter for iPhone,['shame'],FALSE,09/10/2010,"Gombak , Selangor"
19/08/2021,KroniRakyat ketua darjat Umno is very smart and their party has good foundation due to history Cant wait for Azmin and Zuraida to be booted out,0,0,7,0,in,Twitter for iPhone,,FALSE,03/04/2019,
19/08/2021,Maaf ini mungkin tidak bisa dipakai Only in Malaysia,0,0,2,0,en,Twitter for iPhone,,FALSE,02/08/2021,
19/08/2021,Nah sebelum tidur karok dulu Check out Zuraida Jue s video TikTok,0,0,0,0,in,Twitter for iPad,,FALSE,24/11/2012,
19/08/2021,zuraida my Moga YB dilantik semula dlm KPKT,0,0,0,0,in,Twitter for Android,['TikTok'],FALSE,25/02/2020,"Wilayah Sabah, Malaysia."
19/08/2021,SanjeevanSS MahfuzOmar Janji Nenek Zuraida ada jawatan kuasa tak kisah support UMNO Kleptocrats ke tidak Ini la gila kuasa Jika ada moral principle berani sikit jangan support UMNO s Ismail jadi PM,0,0,0,0,in,Twitter for iPhone,,FALSE,19/01/2017,"Selangor, Malaysia"
19/08/2021,KerajaanGagal akan lebih parah apabila NotMyPM jadi PM dan lantik azmin hamzah fahysal radzi zuraida rina taki dan adham jadi mentutri zaprul halimah omg nama tak sesudah belum masuk para koruptor dari dacing lagi,0,1,1,0,in,Twitter for Android,,FALSE,02/11/2010,"Sarawak, Malaysia"
19/08/2021,Even the rapists have never been dragged like that in front of media like these youngsters were Only in malaysia,0,0,0,0,in,Twitter for iPhone,"['KerajaanGagal', 'NotMyPM']",FALSE,05/10/2013,
19/08/2021,SyafiqSajari nublanthefab kemon lah nub Peja menteri pertahanan Azmin balik masuk ekonomi Rina Harun Zuraida,0,0,0,0,en,Twitter for iPhone,,FALSE,13/03/2019,"Selangor, Malaysia"
19/08/2021,BREAKING Only in Malaysia where you can dine in when cases are reaching almost k a day but a candle light vigil with proper SOP for COVID victims cannot Lawan LawanTetapLawan,1,0,0,0,en,Twitter for iPhone,,FALSE,02/08/2010,Keramat Mali
19/08/2021,only in Malaysia is honouring the dead more of a crime than causing the loss of lives,0,418,424,10,en,Twitter for iPhone,"['COVID19', 'Lawan', 'LawanTetapLawan']",TRUE,02/01/2013,Selangor 
19/08/2021,whatsli takterqyira then go lah why you cant ydpa have give pee eh chance to be gov again now where is it there us no such thing like rakyat vote for ph or bn or pn rakyat vote their mp to represent their parlimen who vote yidin who vo,0,138,155,1,en,Twitter for Android,,FALSE,27/04/2019,221B Baker Street
19/08/2021,Only in Malaysia where a corrupt politician skip a court hearing and never be remanded but women who are standing holding a vigil for the Covid deaths in Malaysia get manhandled and arrested without their rights being read to ACAB,2,0,0,0,en,Twitter for Android,,FALSE,13/07/2020,
19/08/2021,Only in Malaysia Police manhandle those participating in A peaceful solidarity for those who died from Covid While a convicted fellow walks around missing court proceedings and boasting on social media,0,26,30,0,en,Twitter for Android,['ACAB'],FALSE,03/06/2008,Malaysia
19/08/2021,Only in Malaysia Lagi tinggi kes lagi longgar SOP,0,0,0,0,en,Twitter for Android,,FALSE,15/01/2020,Down the rabbit hole
19/08/2021,Zuraida jadi polis ke pulak,0,0,1,0,in,Twitter for Android,,FALSE,09/08/2013,
19/08/2021,fzqtbkvpx zuraida my AmpangP Mak anjing ko mak lampir,0,0,1,0,in,Twitter for iPhone,,FALSE,15/05/2020,Malaysia
19/08/2021,Only in Malaysia The people voted for a person not to be in power and yet can have PM in one term You are officially bunch of jokers,0,0,0,0,in,Twitter for Android,,FALSE,28/03/2010,
19/08/2021,Someone who sucks in his job get promoted Only in Malaysia,1,3,8,0,en,Twitter for Android,,FALSE,13/05/2009,DonggongonPenampang
